"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"910","I",0.442406482081916,0.334867044232385,0.102463533645988,0.365253091050477,0.233064295709544,0.105105586469749,0.106275122384268,6
"911","I",0.465128575288482,0.343204994827448,0.109123259015847,0.446232446876114,0.195244531444192,0.100525109755943,0.147101647746348,14
"912","I",0.620974050195225,0.498203955001824,0.139990761964413,1.30138808220752,0.578304505488892,0.274683584210166,0.383935727686608,14
"913","M",0.554760168180002,0.420545427214721,0.137652766411371,0.759697685478681,0.403488815778739,0.14412799895082,0.182187547000621,8
"914","M",0.487005145145637,0.326494730307237,0.109579342284544,0.47085551818975,0.170042779427505,0.0870012186395203,0.139955848788169,8
"915","I",0.484313885973447,0.365633236730189,0.12657704188117,0.593350979073413,0.301331873173913,0.108975450733851,0.144357063327011,8
"916","F",0.618981756321083,0.474821038556695,0.157844726563836,1.08087159138507,0.396464019683207,0.201760055138457,0.263916445618808,13
"917","M",0.702928888810351,0.565121241570763,0.193973452301587,1.29119083028583,0.859975599934326,0.40843966354353,0.444928629266237,11
"918","F",0.605440478087107,0.431321704889876,0.157414128075058,0.971015244662331,0.441500167290728,0.221597965861009,0.248776706565791,10
"919","F",0.48125982251642,0.37432102879809,0.11907423799679,0.460151481198581,0.185033646879192,0.106225369478888,0.147278415341428,9
"920","M",0.418645220025236,0.32860619605024,0.10787147062183,0.35338108622263,0.194336924028864,0.0748692246799135,0.112325872346187,7
"921","I",0.621670087469143,0.4871114555509,0.154704312992847,1.1614173350262,0.565029214670593,0.24278029221865,0.319989522315135,11
"922","I",0.447707548697445,0.360220398099234,0.131324537727207,0.664605702386323,0.198199537099886,0.117072387123633,0.102725506655587,7
"923","I",0.389465010777525,0.306516778993546,0.108363903149048,0.301906862912472,0.11511621881015,0.062211253427643,0.103148995297395,7
"924","I",0.352544175197535,0.283040985285306,0.0707267922100686,0.183304628366771,0.0688004200113741,0.0462857462760063,0.0476350346946078,6
"925","F",0.631543430494469,0.5090592855195,0.17866949333026,1.26507796922545,0.534383010873854,0.32005901943179,0.340142132595959,10
"926","M",0.685437545958691,0.52305549935321,0.198107832408864,1.45619438463743,0.65030846692089,0.321801044604277,0.404730871829685,10
"927","M",0.314336276848313,0.226734641554304,0.0731022142037354,0.141925767720281,0.0483744937090568,0.0374893516113002,0.0348722319752403,9
"928","F",0.577566569569326,0.449340628867612,0.165209603313525,0.995515746097292,0.436958017917185,0.231093548293225,0.321613554606865,10
"929","I",0.43534267808119,0.340553126710416,0.105543430274907,0.331870681578965,0.134753794490716,0.0582739550160531,0.102592243729882,8
"930","I",0.552668356444916,0.426140866847376,0.14547297343648,0.699538630003055,0.326574075178007,0.114002833534025,0.21641527581215,9
"931","M",0.662228649735526,0.518455200624135,0.190271421794171,1.83637071874509,0.882152741758021,0.396332398266189,0.407369557099595,14
"932","M",0.627736485549555,0.506904398623083,0.14633209749423,1.36668377835776,0.616172172715532,0.29793660334207,0.37954954845027,10
"933","F",0.568402299849968,0.462592237592419,0.195991351357673,1.3239286346905,0.500993633883916,0.277145195557819,0.44818855558231,9
"934","M",0.490114811639295,0.369207326437896,0.13850901337507,0.601594249398761,0.257515709519439,0.113131685292355,0.180422998694233,12
"935","M",0.595374880076038,0.51180257570071,0.177978471321029,1.21346464967509,0.426095135450347,0.237229580539663,0.312293474666733,10
"936","F",0.631060495684527,0.512361781560768,0.1667516167549,1.55857417820854,0.610308871434752,0.270052024179874,0.338413431577862,14
"937","M",0.601573832157218,0.480235271031302,0.166056169845438,1.03631819048744,0.432734155123617,0.257550414330945,0.337785699684572,13
"938","F",0.637011721259413,0.479268588175137,0.176663736430231,1.25301005176994,0.554056453062247,0.27705907120616,0.361026381839298,10
"939","I",0.43655327015698,0.327035756990984,0.104408884203464,0.374508453400746,0.155679986724914,0.081028945205424,0.0939365062452037,8
"940","M",0.506735946881805,0.393390152175929,0.143510964010071,0.554148216645757,0.225066652536279,0.119605788380651,0.226135199050339,13
"941","F",0.657553652396053,0.518903797977559,0.180363472899061,1.45191588991881,0.690055183736591,0.305536614592382,0.398930451487952,10
"942","M",0.622427970611243,0.45973054746383,0.160319651184743,1.13567914725867,0.590965187359485,0.287679743097702,0.276738165986287,9
"943","M",0.489342665477979,0.385939361097975,0.1320064097067,0.604905171754604,0.372382867373775,0.136740268285992,0.147518185297223,8
"944","F",0.637346888683517,0.483736533728981,0.162879849331443,1.10192777513088,0.471842900726237,0.343263479601918,0.309761259417183,9
"945","M",0.650982670427584,0.525074554891211,0.215632235857948,1.48382034017515,0.541863028197621,0.25668824727606,0.417631318189997,20
"946","F",0.661570830596876,0.504869183030978,0.163928162766646,1.26063357926921,0.523619789744008,0.262467010806184,0.371000341917027,9
"947","M",0.664290673143238,0.563302060452438,0.204250159839514,1.56803164704604,0.508583217278836,0.301754203165171,0.586057426210262,17
"948","I",0.454241998011039,0.363038953071336,0.819922148824011,0.581425320405516,0.367064753170713,0.124790509332554,0.16655730000889,8
"949","M",0.562463724997808,0.459643232824765,0.174566045665566,1.16015663074389,0.431572983698447,0.18517366615954,0.470006555040001,20
"950","I",0.504052279713887,0.399685961280034,0.111827672434236,0.569187097989618,0.281149564311719,0.131450480850802,0.188784352055325,7
"951","M",0.504569741378955,0.385307322804554,0.124822703443995,0.624780434160929,0.247811558901219,0.138981480520037,0.193670177784036,12
"952","M",0.448107052509889,0.31335936181781,0.0893815130645685,0.436718099306414,0.227131477469999,0.0849626031800247,0.109710687280088,8
"953","I",0.44531998187138,0.35064001954401,0.117363480458996,0.426947442378169,0.193627684469636,0.080654388108703,0.105179192734699,7
"954","F",0.743338635835692,0.56591904554705,0.20156861144304,1.96007472628481,1.16239264434026,0.44606112769467,0.457812757345557,9
"955","M",0.545945404819041,0.444331347457323,0.154169342039593,0.761623945778085,0.298452018615665,0.196258573069474,0.270890095409732,10
"956","F",0.660727700239202,0.509936225661952,0.196907494303915,1.70164779985661,0.766666971594917,0.40971998725142,0.398451530734738,11
"957","M",0.412025979614012,0.310755596698432,0.11433237544593,0.276942172283733,0.12044917103072,0.0776834175378516,0.106574311807253,10
"958","I",0.452774099754062,0.373185932629485,0.13526154366606,0.460467544051222,0.156659011221387,0.101518009660967,0.119125756000596,6
"959","F",0.609907574061446,0.462736762512193,0.166023542201887,1.05931621764039,0.441109853806963,0.17708867916473,0.487979469113764,20
"960","M",0.572929019674741,0.465720555550397,0.160465628676135,1.19696435492776,0.59718642795099,0.223059333247086,0.308120642827888,11
"961","M",0.663154699515077,0.53025981877556,0.18633674498081,1.67712820888313,0.552039828156399,0.341779934150466,0.373685436967177,11
"962","F",0.633955292552831,0.510656280006995,0.176204872309575,1.25721486903981,0.538517256460423,0.326843091156382,0.355685106383268,10
"963","I",0.543745179861733,0.41530353889917,0.127184720335285,0.606203779339445,0.292127192343258,0.118284783459596,0.220030489305861,10
"964","M",0.45686349109254,0.359993858836173,0.136402769133857,0.529660239653913,0.21629459322866,0.14234398939374,0.170491746913681,10
"965","I",0.422224827412053,0.323020006942988,0.0936531193223068,0.275701701055983,0.182677858125917,0.0967098020351947,0.102466283366746,6
"966","M",0.378201266479151,0.305567990785812,0.09503707579788,0.282160897435461,0.137150613925319,0.0571260810425351,0.0968518287039715,5
"967","I",0.4964915390413,0.413748757539001,0.155130528742065,0.672059433806845,0.264971869611396,0.143069806534496,0.215240316254908,12
"968","I",0.396224290205409,0.327870531162709,0.0981889371578855,0.344154469651761,0.141396513395429,0.04239688882395,0.0937921274534246,6
"969","I",0.369797102743308,0.282253845612515,0.0900890422518534,0.214268130930983,0.104644831032335,0.0524145858354473,0.0806001101935113,7
"970","F",0.577648849820261,0.467735913724694,0.157512518684922,1.00261557266047,0.503313013316409,0.234697588224764,0.283419872449767,10
"971","I",0.508886898385996,0.394270049629508,0.121514747394227,0.633854512721221,0.30483227068932,0.1436799573516,0.1904496761399,8
"972","F",0.503401140560052,0.412272592484403,0.158813398723797,0.72412756471152,0.265158634925238,0.174712671913063,0.213651096119088,10
"973","F",0.440279184627084,0.325316764586443,0.118654493593867,0.338330792535504,0.216076525770391,0.0532758161165968,0.0955071649332745,8
"974","I",0.508652783783511,0.369173628074863,0.128402861704243,0.520883341200848,0.253818416926666,0.0996913505009129,0.135375571522975,9
"975","I",0.557287219466793,0.450430542643672,0.140197442625965,0.793827428820976,0.380360407513703,0.142102585173135,0.250341020502792,8
"976","F",0.614061600290598,0.48069049587323,0.117521372202518,1.15539467587202,0.524896108571971,0.176049741092606,0.332149527788079,11
"977","F",0.688047030380508,0.585364486175149,0.213628655853311,1.95403647287567,0.998471696156134,0.469452708780736,0.545630638443379,10
"978","M",0.654632778687652,0.52421493353944,0.183584524431966,1.41487394579961,0.565665444275487,0.263054988672483,0.367596331158233,13
"979","I",0.486956557753941,0.38278898572208,0.126085926138688,0.564934952442168,0.245694362036282,0.131900602624623,0.163003843336871,8
"980","I",0.197881941450094,0.161241174422852,0.0459765759582221,0.0763964923717393,0.0361323283929366,0.0152604078586732,0.0210085933672087,5
"981","M",0.661389731745154,0.534913093444817,0.18054063061601,1.61990623739129,0.842802986329011,0.392697093237031,0.459455648024153,9
"982","I",0.473476430087223,0.330579049424655,0.100373034877354,0.487959763033382,0.215589762374129,0.0383186351005276,0.110084083363939,8
"983","M",0.550991357022911,0.431267131735883,0.136464081638965,0.792054171937244,0.332313710898556,0.180013664784952,0.272000077519231,9
"984","F",0.583651119231782,0.452089323121133,0.152306334417224,1.0040960031547,0.441966986826309,0.262775660981816,0.316220228887029,10
"985","I",0.396539767489568,0.302218648476659,0.0903377063431502,0.244278233980582,0.11291022228956,0.0467982617108216,0.0686053991964225,6
"986","I",0.557376801857678,0.454030110120455,0.141834492181856,0.846985668316794,0.432259543232677,0.147595824135709,0.236519623707154,8
"987","F",0.583883833834322,0.449144130451957,0.1770976479349,0.964062843140673,0.411875154113018,0.205242378161979,0.35969582127483,9
"988","M",0.471842537966417,0.362606957107121,0.10940465814388,0.977234619681762,0.395400473980863,0.139041591072724,0.199427306579871,8
"989","F",0.614214222499089,0.495692786919542,0.160916649177724,1.14716168242105,0.521332588621367,0.291798465157938,0.345518048533717,10
"990","M",0.492105484320343,0.436663763577749,0.151404168552551,0.777861524538925,0.236160176471567,0.168289678843508,0.256200917882614,13
"991","F",0.526425961449755,0.389803083807897,0.139433108162291,0.638064155259098,0.256300503502267,0.143617966224285,0.215773799323059,11
"992","F",0.641957860267487,0.523808426427726,0.196511758762003,1.61478943404279,0.667212152696347,0.408181039527818,0.487622828683257,16
"993","F",0.529163786564782,0.408018087569196,0.145632541713744,0.750504383460888,0.274492772000747,0.181144243573608,0.237330674450544,13
"994","I",0.368200863882078,0.292584185210905,0.125390615651828,0.239286874680942,0.0866114033119841,0.0590821634801864,0.0690094457414336,10
"995","M",0.68842146145952,0.5341657760306,0.184711627566889,1.33454218432575,0.521546872585043,0.219456344047064,0.460258623606538,20
"996","F",0.483406934526825,0.377801812005789,0.152988780664214,0.559169179078331,0.212742707087784,0.112659605755471,0.190736589757934,13
"997","I",0.517770581933327,0.432410446161604,0.144750974578747,0.658425546171902,0.250482140810568,0.134212825614778,0.245109210701397,15
"998","M",0.735302238219107,0.577677878525862,0.198333463315814,2.36317210586444,0.98609242121369,0.613792735102013,0.390271635485879,10
"999","F",0.692562185390354,0.592115252868328,0.177378486507917,2.20149312647795,1.03076266109124,0.408211766215887,0.433222968769735,9
"1000","M",0.666425150903913,0.517495223754649,0.157930069737579,1.30880057770177,0.649447168109101,0.283702586580801,0.443948422851992,16
"1001","F",0.605286459398511,0.4746886634555,0.145103752962784,1.06787580666918,0.527909013035164,0.259115970911793,0.282572999044433,10
"1002","I",0.386385198312122,0.235706093477675,0.0777423652948489,0.100913983065397,0.0403287935069766,0.0365048567150114,0.0466079083036181,8
"1003","M",0.393970263723326,0.295914752732901,0.0866507268160593,0.299995346492313,0.0988371795273651,0.0593389068950143,0.0791173876142494,12
"1004","I",0.434542980599197,0.328812094164321,0.115359615451946,0.337547400176092,0.167320462780349,0.0775712297249484,0.114717261753229,6
"1005","F",0.662104786016343,0.507565942324499,0.171136385423959,1.85828940278811,0.68638720857005,0.277146848107064,0.631694251643264,20
"1006","M",0.637778667800009,0.521775931379922,0.162166791309624,1.24675508264063,0.425997988067861,0.329213550357837,0.3560843140512,10
"1007","M",0.562279711940936,0.437813247122127,0.159308998682928,0.981734748088908,0.453397025367735,0.177018658686742,0.530194355715094,20
"1008","M",0.612890711345905,0.486209501818773,0.163839189460952,1.21671890117617,0.545554082059517,0.25350344533638,0.342675135629449,12
"1009","F",0.538805630618019,0.417345239857484,0.156963890944375,0.722616809983931,0.294206925825509,0.172114830292532,0.307762085528641,14
"1010","I",0.33700676893281,0.256316445884193,0.0934477406552577,0.163338609114718,0.0786214404788391,0.0405981893180924,0.0618922553264935,5
"1011","M",0.531659875950317,0.419891396709388,0.128472823472564,0.638431336127691,0.318362705238694,0.160143794972368,0.251046565865422,10
"1012","M",0.584216362723482,0.46311499527262,0.181245924154172,0.916121027978232,0.363559388949293,0.270950096006505,0.309495884444795,9
"1013","M",0.696225132539585,0.534056217808843,0.170094743306198,1.82205901923722,0.679388230988365,0.520953679480863,0.466553914576844,19
"1014","M",0.504956045980029,0.403115068225101,0.128315365279612,0.643634306310652,0.268232414230589,0.152689179260774,0.179196738341215,12
"1015","I",0.538414516415592,0.413404863143274,0.133287695851956,0.606118701391857,0.26134763013484,0.152785588095051,0.194837300250438,9
